Batch change
Module name, Device, Current value, Display format, Comment
Global,ZF129409,0,DEC 16BIT,
Global,ZF129410,0,DEC 16BIT,
Global,ZF129411,0,DEC 16BIT,
Global,ZF129412,0,DEC 16BIT,
Global,ZF129413,0,DEC 16BIT,
Global,ZF129414,0,DEC 16BIT,
Global,ZF129415,0,DEC 16BIT,
Global,ZF129416,0,DEC 16BIT,
Global,ZF129417,0,DEC 16BIT,
Global,ZF129418,0,DEC 16BIT,
Global,ZF129419,0,DEC 16BIT,
Global,ZF129420,0,DEC 16BIT,
Global,ZF129421,0,DEC 16BIT,
Global,ZF129422,0,DEC 16BIT,
Global,ZF129423,0,DEC 16BIT,
Global,ZF129424,0,DEC 16BIT,
Global,ZF129425,0,DEC 16BIT,
Global,ZF129426,0,DEC 16BIT,
Global,ZF129427,0,DEC 16BIT,
Global,ZF129428,0,DEC 16BIT,
Global,ZF129429,0,DEC 16BIT,
Global,ZF129430,0,DEC 16BIT,
Global,ZF129431,0,DEC 16BIT,
Global,ZF129432,0,DEC 16BIT,
Global,ZF129433,0,DEC 16BIT,
Global,ZF129434,0,DEC 16BIT,
Global,ZF129435,0,DEC 16BIT,
Global,ZF129436,0,DEC 16BIT,
Global,ZF129437,0,DEC 16BIT,
Global,ZF129438,0,DEC 16BIT,
Global,ZF129439,0,DEC 16BIT,
Global,ZF129440,0,DEC 16BIT,
Global,ZF129441,0,DEC 16BIT,
Global,ZF129442,0,DEC 16BIT,
Global,ZF129443,0,DEC 16BIT,
Global,ZF129444,0,DEC 16BIT,
Global,ZF129445,0,DEC 16BIT,
Global,ZF129446,0,DEC 16BIT,
Global,ZF129447,0,DEC 16BIT,
Global,ZF129448,0,DEC 16BIT,
Global,ZF129449,0,DEC 16BIT,
Global,ZF129450,0,DEC 16BIT,
Global,ZF129451,0,DEC 16BIT,
Global,ZF129452,0,DEC 16BIT,
Global,ZF129453,0,DEC 16BIT,
Global,ZF129454,0,DEC 16BIT,
Global,ZF129455,0,DEC 16BIT,
Global,ZF129456,0,DEC 16BIT,
Global,ZF129457,0,DEC 16BIT,
Global,ZF129458,0,DEC 16BIT,
Global,ZF129459,0,DEC 16BIT,
Global,ZF129460,0,DEC 16BIT,
Global,ZF129461,0,DEC 16BIT,
Global,ZF129462,0,DEC 16BIT,
Global,ZF129463,0,DEC 16BIT,
Global,ZF129464,0,DEC 16BIT,
Global,ZF129465,0,DEC 16BIT,
Global,ZF129466,0,DEC 16BIT,
Global,ZF129467,0,DEC 16BIT,
Global,ZF129468,0,DEC 16BIT,
Global,ZF129469,0,DEC 16BIT,
Global,ZF129470,0,DEC 16BIT,
Global,ZF129471,0,DEC 16BIT,
Global,ZF129472,0,DEC 16BIT,
Global,ZF129473,0,DEC 16BIT,
Global,ZF129474,0,DEC 16BIT,
Global,ZF129475,0,DEC 16BIT,
Global,ZF129476,0,DEC 16BIT,
Global,ZF129477,0,DEC 16BIT,
Global,ZF129478,0,DEC 16BIT,
Global,ZF129479,0,DEC 16BIT,
Global,ZF129480,0,DEC 16BIT,
Global,ZF129481,0,DEC 16BIT,
Global,ZF129482,0,DEC 16BIT,
Global,ZF129483,0,DEC 16BIT,
Global,ZF129484,0,DEC 16BIT,
Global,ZF129485,0,DEC 16BIT,
Global,ZF129486,0,DEC 16BIT,
Global,ZF129487,0,DEC 16BIT,
Global,ZF129488,0,DEC 16BIT,
Global,ZF129489,0,DEC 16BIT,
Global,ZF129490,0,DEC 16BIT,
Global,ZF129491,0,DEC 16BIT,
Global,ZF129492,0,DEC 16BIT,
Global,ZF129493,0,DEC 16BIT,
Global,ZF129494,0,DEC 16BIT,
Global,ZF129495,0,DEC 16BIT,
Global,ZF129496,0,DEC 16BIT,
Global,ZF129497,0,DEC 16BIT,
Global,ZF129498,0,DEC 16BIT,
Global,ZF129499,0,DEC 16BIT,
Global,ZF129500,0,DEC 16BIT,
Global,ZF129501,0,DEC 16BIT,
Global,ZF129502,0,DEC 16BIT,
Global,ZF129503,0,DEC 16BIT,
Global,ZF129504,0,DEC 16BIT,
Global,ZF129505,0,DEC 16BIT,
Global,ZF129506,0,DEC 16BIT,
Global,ZF129507,0,DEC 16BIT,
Global,ZF129508,0,DEC 16BIT,
Global,ZF129509,0,DEC 16BIT,
Global,ZF129510,0,DEC 16BIT,
Global,ZF129511,0,DEC 16BIT,
Global,ZF129512,0,DEC 16BIT,
Global,ZF129513,0,DEC 16BIT,
Global,ZF129514,0,DEC 16BIT,
Global,ZF129515,0,DEC 16BIT,
Global,ZF129516,0,DEC 16BIT,
Global,ZF129517,0,DEC 16BIT,
Global,ZF129518,0,DEC 16BIT,
Global,ZF129519,0,DEC 16BIT,
Global,ZF129520,0,DEC 16BIT,
Global,ZF129521,0,DEC 16BIT,
Global,ZF129522,0,DEC 16BIT,
Global,ZF129523,0,DEC 16BIT,
Global,ZF129524,0,DEC 16BIT,
Global,ZF129525,0,DEC 16BIT,
Global,ZF129526,0,DEC 16BIT,
Global,ZF129527,0,DEC 16BIT,
Global,ZF129528,0,DEC 16BIT,
Global,ZF129529,0,DEC 16BIT,
Global,ZF129530,0,DEC 16BIT,
Global,ZF129531,0,DEC 16BIT,
Global,ZF129532,0,DEC 16BIT,
Global,ZF129533,0,DEC 16BIT,
Global,ZF129534,0,DEC 16BIT,
Global,ZF129535,0,DEC 16BIT,
Global,ZF129536,0,DEC 16BIT,
Global,ZF129537,0,DEC 16BIT,
Global,ZF129538,0,DEC 16BIT,
Global,ZF129539,0,DEC 16BIT,
Global,ZF129540,0,DEC 16BIT,
Global,ZF129541,0,DEC 16BIT,
Global,ZF129542,0,DEC 16BIT,
Global,ZF129543,0,DEC 16BIT,
Global,ZF129544,0,DEC 16BIT,
Global,ZF129545,0,DEC 16BIT,
Global,ZF129546,0,DEC 16BIT,
Global,ZF129547,0,DEC 16BIT,
Global,ZF129548,0,DEC 16BIT,
Global,ZF129549,0,DEC 16BIT,
Global,ZF129550,0,DEC 16BIT,
Global,ZF129551,0,DEC 16BIT,
Global,ZF129552,0,DEC 16BIT,
Global,ZF129553,0,DEC 16BIT,
Global,ZF129554,0,DEC 16BIT,
Global,ZF129555,0,DEC 16BIT,
Global,ZF129556,0,DEC 16BIT,
Global,ZF129557,0,DEC 16BIT,
Global,ZF129558,0,DEC 16BIT,
Global,ZF129559,0,DEC 16BIT,
Global,ZF129560,0,DEC 16BIT,
Global,ZF129561,0,DEC 16BIT,
Global,ZF129562,0,DEC 16BIT,
Global,ZF129563,0,DEC 16BIT,
Global,ZF129564,0,DEC 16BIT,
Global,ZF129565,0,DEC 16BIT,
Global,ZF129566,0,DEC 16BIT,
Global,ZF129567,0,DEC 16BIT,
Global,ZF129568,0,DEC 16BIT,
Global,ZF129569,0,DEC 16BIT,
Global,ZF129570,0,DEC 16BIT,
Global,ZF129571,0,DEC 16BIT,
Global,ZF129572,0,DEC 16BIT,
Global,ZF129573,0,DEC 16BIT,
Global,ZF129574,0,DEC 16BIT,
Global,ZF129575,0,DEC 16BIT,
Global,ZF129576,0,DEC 16BIT,
Global,ZF129577,0,DEC 16BIT,
Global,ZF129578,0,DEC 16BIT,
Global,ZF129579,0,DEC 16BIT,
Global,ZF129580,0,DEC 16BIT,
Global,ZF129581,0,DEC 16BIT,
Global,ZF129582,0,DEC 16BIT,
Global,ZF129583,0,DEC 16BIT,
Global,ZF129584,0,DEC 16BIT,
Global,ZF129585,0,DEC 16BIT,
Global,ZF129586,0,DEC 16BIT,
Global,ZF129587,0,DEC 16BIT,
Global,ZF129588,0,DEC 16BIT,
Global,ZF129589,0,DEC 16BIT,
Global,ZF129590,0,DEC 16BIT,
Global,ZF129591,0,DEC 16BIT,
Global,ZF129592,0,DEC 16BIT,
Global,ZF129593,0,DEC 16BIT,
Global,ZF129594,0,DEC 16BIT,
Global,ZF129595,0,DEC 16BIT,
Global,ZF129596,0,DEC 16BIT,
Global,ZF129597,0,DEC 16BIT,
Global,ZF129598,0,DEC 16BIT,
Global,ZF129599,0,DEC 16BIT,
Global,ZF129600,0,DEC 16BIT,
Global,ZF129601,0,DEC 16BIT,
Global,ZF129602,0,DEC 16BIT,
Global,ZF129603,0,DEC 16BIT,
Global,ZF129604,0,DEC 16BIT,
Global,ZF129605,0,DEC 16BIT,
Global,ZF129606,0,DEC 16BIT,
Global,ZF129607,0,DEC 16BIT,
Global,ZF129608,0,DEC 16BIT,
Global,ZF129609,0,DEC 16BIT,
Global,ZF129610,0,DEC 16BIT,
Global,ZF129611,0,DEC 16BIT,
Global,ZF129612,0,DEC 16BIT,
Global,ZF129613,0,DEC 16BIT,
Global,ZF129614,0,DEC 16BIT,
Global,ZF129615,0,DEC 16BIT,
Global,ZF129616,0,DEC 16BIT,
Global,ZF129617,0,DEC 16BIT,
Global,ZF129618,0,DEC 16BIT,
Global,ZF129619,0,DEC 16BIT,
Global,ZF129620,0,DEC 16BIT,
Global,ZF129621,0,DEC 16BIT,
Global,ZF129622,0,DEC 16BIT,
Global,ZF129623,0,DEC 16BIT,
Global,ZF129624,0,DEC 16BIT,
Global,ZF129625,0,DEC 16BIT,
Global,ZF129626,0,DEC 16BIT,
Global,ZF129627,0,DEC 16BIT,
Global,ZF129628,0,DEC 16BIT,
Global,ZF129629,0,DEC 16BIT,
Global,ZF129630,0,DEC 16BIT,
Global,ZF129631,0,DEC 16BIT,
Global,ZF129632,0,DEC 16BIT,
Global,ZF129633,0,DEC 16BIT,
Global,ZF129634,0,DEC 16BIT,
Global,ZF129635,0,DEC 16BIT,
Global,ZF129636,0,DEC 16BIT,
Global,ZF129637,0,DEC 16BIT,
Global,ZF129638,0,DEC 16BIT,
Global,ZF129639,0,DEC 16BIT,
Global,ZF129640,0,DEC 16BIT,
Global,ZF129641,0,DEC 16BIT,
Global,ZF129642,0,DEC 16BIT,
Global,ZF129643,0,DEC 16BIT,
Global,ZF129644,0,DEC 16BIT,
Global,ZF129645,0,DEC 16BIT,
Global,ZF129646,0,DEC 16BIT,
Global,ZF129647,0,DEC 16BIT,
Global,ZF129648,0,DEC 16BIT,
Global,ZF129649,0,DEC 16BIT,
Global,ZF129650,0,DEC 16BIT,
Global,ZF129651,0,DEC 16BIT,
Global,ZF129652,0,DEC 16BIT,
Global,ZF129653,0,DEC 16BIT,
Global,ZF129654,0,DEC 16BIT,
Global,ZF129655,0,DEC 16BIT,
Global,ZF129656,0,DEC 16BIT,
Global,ZF129657,0,DEC 16BIT,
Global,ZF129658,0,DEC 16BIT,
Global,ZF129659,0,DEC 16BIT,
Global,ZF129660,0,DEC 16BIT,
Global,ZF129661,0,DEC 16BIT,
Global,ZF129662,0,DEC 16BIT,
Global,ZF129663,0,DEC 16BIT,
Global,ZF129664,0,DEC 16BIT,
Global,ZF129665,0,DEC 16BIT,
Global,ZF129666,0,DEC 16BIT,
Global,ZF129667,0,DEC 16BIT,
Global,ZF129668,0,DEC 16BIT,
Global,ZF129669,0,DEC 16BIT,
Global,ZF129670,0,DEC 16BIT,
Global,ZF129671,0,DEC 16BIT,
Global,ZF129672,0,DEC 16BIT,
Global,ZF129673,0,DEC 16BIT,
Global,ZF129674,0,DEC 16BIT,
Global,ZF129675,0,DEC 16BIT,
Global,ZF129676,0,DEC 16BIT,
Global,ZF129677,0,DEC 16BIT,
Global,ZF129678,0,DEC 16BIT,
Global,ZF129679,0,DEC 16BIT,
Global,ZF129680,0,DEC 16BIT,
Global,ZF129681,0,DEC 16BIT,
Global,ZF129682,0,DEC 16BIT,
Global,ZF129683,0,DEC 16BIT,
Global,ZF129684,0,DEC 16BIT,
Global,ZF129685,0,DEC 16BIT,
Global,ZF129686,0,DEC 16BIT,
Global,ZF129687,0,DEC 16BIT,
Global,ZF129688,0,DEC 16BIT,
Global,ZF129689,0,DEC 16BIT,
Global,ZF129690,0,DEC 16BIT,
Global,ZF129691,0,DEC 16BIT,
Global,ZF129692,0,DEC 16BIT,
Global,ZF129693,0,DEC 16BIT,
Global,ZF129694,0,DEC 16BIT,
Global,ZF129695,0,DEC 16BIT,
Global,ZF129696,0,DEC 16BIT,
Global,ZF129697,0,DEC 16BIT,
Global,ZF129698,0,DEC 16BIT,
Global,ZF129699,0,DEC 16BIT,
Global,ZF129700,0,DEC 16BIT,
Global,ZF129701,0,DEC 16BIT,
Global,ZF129702,0,DEC 16BIT,
Global,ZF129703,0,DEC 16BIT,
Global,ZF129704,0,DEC 16BIT,
Global,ZF129705,0,DEC 16BIT,
Global,ZF129706,0,DEC 16BIT,
Global,ZF129707,0,DEC 16BIT,
Global,ZF129708,0,DEC 16BIT,
Global,ZF129709,0,DEC 16BIT,
Global,ZF129710,0,DEC 16BIT,
Global,ZF129711,0,DEC 16BIT,
Global,ZF129712,0,DEC 16BIT,
Global,ZF129713,0,DEC 16BIT,
Global,ZF129714,0,DEC 16BIT,
Global,ZF129715,0,DEC 16BIT,
Global,ZF129716,0,DEC 16BIT,
Global,ZF129717,0,DEC 16BIT,
Global,ZF129718,0,DEC 16BIT,
Global,ZF129719,0,DEC 16BIT,
Global,ZF129720,0,DEC 16BIT,
Global,ZF129721,0,DEC 16BIT,
Global,ZF129722,0,DEC 16BIT,
Global,ZF129723,0,DEC 16BIT,
Global,ZF129724,0,DEC 16BIT,
Global,ZF129725,0,DEC 16BIT,
Global,ZF129726,0,DEC 16BIT,
Global,ZF129727,0,DEC 16BIT,
Global,ZF129728,0,DEC 16BIT,
Global,ZF129729,0,DEC 16BIT,
Global,ZF129730,0,DEC 16BIT,
Global,ZF129731,0,DEC 16BIT,
Global,ZF129732,0,DEC 16BIT,
Global,ZF129733,0,DEC 16BIT,
Global,ZF129734,0,DEC 16BIT,
Global,ZF129735,0,DEC 16BIT,
Global,ZF129736,0,DEC 16BIT,
Global,ZF129737,0,DEC 16BIT,
Global,ZF129738,0,DEC 16BIT,
Global,ZF129739,0,DEC 16BIT,
Global,ZF129740,0,DEC 16BIT,
Global,ZF129741,0,DEC 16BIT,
Global,ZF129742,0,DEC 16BIT,
Global,ZF129743,0,DEC 16BIT,
Global,ZF129744,0,DEC 16BIT,
Global,ZF129745,0,DEC 16BIT,
Global,ZF129746,0,DEC 16BIT,
Global,ZF129747,0,DEC 16BIT,
Global,ZF129748,0,DEC 16BIT,
Global,ZF129749,0,DEC 16BIT,
Global,ZF129750,0,DEC 16BIT,
Global,ZF129751,0,DEC 16BIT,
Global,ZF129752,0,DEC 16BIT,
Global,ZF129753,0,DEC 16BIT,
Global,ZF129754,0,DEC 16BIT,
Global,ZF129755,0,DEC 16BIT,
Global,ZF129756,0,DEC 16BIT,
Global,ZF129757,0,DEC 16BIT,
Global,ZF129758,0,DEC 16BIT,
Global,ZF129759,0,DEC 16BIT,
Global,ZF129760,0,DEC 16BIT,
Global,ZF129761,0,DEC 16BIT,
Global,ZF129762,0,DEC 16BIT,
Global,ZF129763,0,DEC 16BIT,
Global,ZF129764,0,DEC 16BIT,
Global,ZF129765,0,DEC 16BIT,
Global,ZF129766,0,DEC 16BIT,
Global,ZF129767,0,DEC 16BIT,
Global,ZF129768,0,DEC 16BIT,
Global,ZF129769,0,DEC 16BIT,
Global,ZF129770,0,DEC 16BIT,
Global,ZF129771,0,DEC 16BIT,
Global,ZF129772,0,DEC 16BIT,
Global,ZF129773,0,DEC 16BIT,
Global,ZF129774,0,DEC 16BIT,
Global,ZF129775,0,DEC 16BIT,
Global,ZF129776,0,DEC 16BIT,
Global,ZF129777,0,DEC 16BIT,
Global,ZF129778,0,DEC 16BIT,
Global,ZF129779,0,DEC 16BIT,
Global,ZF129780,0,DEC 16BIT,
Global,ZF129781,0,DEC 16BIT,
Global,ZF129782,0,DEC 16BIT,
Global,ZF129783,0,DEC 16BIT,
Global,ZF129784,0,DEC 16BIT,
Global,ZF129785,0,DEC 16BIT,
Global,ZF129786,0,DEC 16BIT,
Global,ZF129787,0,DEC 16BIT,
Global,ZF129788,0,DEC 16BIT,
Global,ZF129789,0,DEC 16BIT,
Global,ZF129790,0,DEC 16BIT,
Global,ZF129791,0,DEC 16BIT,
Global,ZF129792,0,DEC 16BIT,
Global,ZF129793,0,DEC 16BIT,
Global,ZF129794,0,DEC 16BIT,
Global,ZF129795,0,DEC 16BIT,
Global,ZF129796,0,DEC 16BIT,
Global,ZF129797,0,DEC 16BIT,
Global,ZF129798,0,DEC 16BIT,
Global,ZF129799,0,DEC 16BIT,
Global,ZF129800,0,DEC 16BIT,
Global,ZF129801,0,DEC 16BIT,
Global,ZF129802,0,DEC 16BIT,
Global,ZF129803,0,DEC 16BIT,
Global,ZF129804,0,DEC 16BIT,
Global,ZF129805,0,DEC 16BIT,
Global,ZF129806,0,DEC 16BIT,
Global,ZF129807,0,DEC 16BIT,
Global,ZF129808,0,DEC 16BIT,
Global,ZF129809,0,DEC 16BIT,
Global,ZF129810,0,DEC 16BIT,
Global,ZF129811,0,DEC 16BIT,
Global,ZF129812,0,DEC 16BIT,
Global,ZF129813,0,DEC 16BIT,
Global,ZF129814,0,DEC 16BIT,
Global,ZF129815,0,DEC 16BIT,
Global,ZF129816,0,DEC 16BIT,
Global,ZF129817,0,DEC 16BIT,
Global,ZF129818,0,DEC 16BIT,
Global,ZF129819,0,DEC 16BIT,
Global,ZF129820,0,DEC 16BIT,
Global,ZF129821,0,DEC 16BIT,
Global,ZF129822,0,DEC 16BIT,
Global,ZF129823,0,DEC 16BIT,
Global,ZF129824,0,DEC 16BIT,
Global,ZF129825,0,DEC 16BIT,
Global,ZF129826,0,DEC 16BIT,
Global,ZF129827,0,DEC 16BIT,
Global,ZF129828,0,DEC 16BIT,
Global,ZF129829,0,DEC 16BIT,
Global,ZF129830,0,DEC 16BIT,
Global,ZF129831,0,DEC 16BIT,
Global,ZF129832,0,DEC 16BIT,
Global,ZF129833,0,DEC 16BIT,
Global,ZF129834,0,DEC 16BIT,
Global,ZF129835,0,DEC 16BIT,
Global,ZF129836,0,DEC 16BIT,
Global,ZF129837,0,DEC 16BIT,
Global,ZF129838,0,DEC 16BIT,
Global,ZF129839,0,DEC 16BIT,
Global,ZF129840,0,DEC 16BIT,
Global,ZF129841,0,DEC 16BIT,
Global,ZF129842,0,DEC 16BIT,
Global,ZF129843,0,DEC 16BIT,
Global,ZF129844,0,DEC 16BIT,
Global,ZF129845,0,DEC 16BIT,
Global,ZF129846,0,DEC 16BIT,
Global,ZF129847,0,DEC 16BIT,
Global,ZF129848,0,DEC 16BIT,
Global,ZF129849,0,DEC 16BIT,
Global,ZF129850,0,DEC 16BIT,
Global,ZF129851,0,DEC 16BIT,
Global,ZF129852,0,DEC 16BIT,
Global,ZF129853,0,DEC 16BIT,
Global,ZF129854,0,DEC 16BIT,
Global,ZF129855,0,DEC 16BIT,
Global,ZF129856,0,DEC 16BIT,
Global,ZF129857,0,DEC 16BIT,
Global,ZF129858,0,DEC 16BIT,
Global,ZF129859,0,DEC 16BIT,
Global,ZF129860,0,DEC 16BIT,
Global,ZF129861,0,DEC 16BIT,
Global,ZF129862,0,DEC 16BIT,
Global,ZF129863,0,DEC 16BIT,
Global,ZF129864,0,DEC 16BIT,
Global,ZF129865,0,DEC 16BIT,
Global,ZF129866,0,DEC 16BIT,
Global,ZF129867,0,DEC 16BIT,
Global,ZF129868,0,DEC 16BIT,
Global,ZF129869,0,DEC 16BIT,
Global,ZF129870,0,DEC 16BIT,
Global,ZF129871,0,DEC 16BIT,
Global,ZF129872,0,DEC 16BIT,
Global,ZF129873,0,DEC 16BIT,
Global,ZF129874,0,DEC 16BIT,
Global,ZF129875,0,DEC 16BIT,
Global,ZF129876,0,DEC 16BIT,
Global,ZF129877,0,DEC 16BIT,
Global,ZF129878,0,DEC 16BIT,
Global,ZF129879,0,DEC 16BIT,
Global,ZF129880,0,DEC 16BIT,
Global,ZF129881,0,DEC 16BIT,
Global,ZF129882,0,DEC 16BIT,
Global,ZF129883,0,DEC 16BIT,
Global,ZF129884,0,DEC 16BIT,
Global,ZF129885,0,DEC 16BIT,
Global,ZF129886,0,DEC 16BIT,
Global,ZF129887,0,DEC 16BIT,
Global,ZF129888,0,DEC 16BIT,
Global,ZF129889,0,DEC 16BIT,
Global,ZF129890,0,DEC 16BIT,
Global,ZF129891,0,DEC 16BIT,
Global,ZF129892,0,DEC 16BIT,
Global,ZF129893,0,DEC 16BIT,
Global,ZF129894,0,DEC 16BIT,
Global,ZF129895,0,DEC 16BIT,
Global,ZF129896,0,DEC 16BIT,
Global,ZF129897,0,DEC 16BIT,
Global,ZF129898,0,DEC 16BIT,
Global,ZF129899,0,DEC 16BIT,
Global,ZF129900,0,DEC 16BIT,
Global,ZF129901,0,DEC 16BIT,
Global,ZF129902,0,DEC 16BIT,
Global,ZF129903,0,DEC 16BIT,
Global,ZF129904,0,DEC 16BIT,
Global,ZF129905,0,DEC 16BIT,
Global,ZF129906,0,DEC 16BIT,
Global,ZF129907,0,DEC 16BIT,
Global,ZF129908,0,DEC 16BIT,
Global,ZF129909,0,DEC 16BIT,
Global,ZF129910,0,DEC 16BIT,
Global,ZF129911,0,DEC 16BIT,
Global,ZF129912,0,DEC 16BIT,
Global,ZF129913,0,DEC 16BIT,
Global,ZF129914,0,DEC 16BIT,
Global,ZF129915,0,DEC 16BIT,
Global,ZF129916,0,DEC 16BIT,
Global,ZF129917,0,DEC 16BIT,
Global,ZF129918,0,DEC 16BIT,
Global,ZF129919,0,DEC 16BIT,
Global,ZF129920,0,DEC 16BIT,
Global,ZF129921,0,DEC 16BIT,
Global,ZF129922,0,DEC 16BIT,
Global,ZF129923,0,DEC 16BIT,
Global,ZF129924,0,DEC 16BIT,
Global,ZF129925,0,DEC 16BIT,
Global,ZF129926,0,DEC 16BIT,
Global,ZF129927,0,DEC 16BIT,
Global,ZF129928,0,DEC 16BIT,
Global,ZF129929,0,DEC 16BIT,
Global,ZF129930,0,DEC 16BIT,
Global,ZF129931,0,DEC 16BIT,
Global,ZF129932,0,DEC 16BIT,
Global,ZF129933,0,DEC 16BIT,
Global,ZF129934,0,DEC 16BIT,
Global,ZF129935,0,DEC 16BIT,
Global,ZF129936,0,DEC 16BIT,
Global,ZF129937,0,DEC 16BIT,
Global,ZF129938,0,DEC 16BIT,
Global,ZF129939,0,DEC 16BIT,
Global,ZF129940,0,DEC 16BIT,
Global,ZF129941,0,DEC 16BIT,
Global,ZF129942,0,DEC 16BIT,
Global,ZF129943,0,DEC 16BIT,
Global,ZF129944,0,DEC 16BIT,
Global,ZF129945,0,DEC 16BIT,
Global,ZF129946,0,DEC 16BIT,
Global,ZF129947,0,DEC 16BIT,
Global,ZF129948,0,DEC 16BIT,
Global,ZF129949,0,DEC 16BIT,
Global,ZF129950,0,DEC 16BIT,
Global,ZF129951,0,DEC 16BIT,
Global,ZF129952,0,DEC 16BIT,
Global,ZF129953,0,DEC 16BIT,
Global,ZF129954,0,DEC 16BIT,
Global,ZF129955,0,DEC 16BIT,
Global,ZF129956,0,DEC 16BIT,
Global,ZF129957,0,DEC 16BIT,
Global,ZF129958,0,DEC 16BIT,
Global,ZF129959,0,DEC 16BIT,
Global,ZF129960,0,DEC 16BIT,
Global,ZF129961,0,DEC 16BIT,
Global,ZF129962,0,DEC 16BIT,
Global,ZF129963,0,DEC 16BIT,
Global,ZF129964,0,DEC 16BIT,
Global,ZF129965,0,DEC 16BIT,
Global,ZF129966,0,DEC 16BIT,
Global,ZF129967,0,DEC 16BIT,
Global,ZF129968,0,DEC 16BIT,
Global,ZF129969,0,DEC 16BIT,
Global,ZF129970,0,DEC 16BIT,
Global,ZF129971,0,DEC 16BIT,
Global,ZF129972,0,DEC 16BIT,
Global,ZF129973,0,DEC 16BIT,
Global,ZF129974,0,DEC 16BIT,
Global,ZF129975,0,DEC 16BIT,
Global,ZF129976,0,DEC 16BIT,
Global,ZF129977,0,DEC 16BIT,
Global,ZF129978,0,DEC 16BIT,
Global,ZF129979,0,DEC 16BIT,
Global,ZF129980,0,DEC 16BIT,
Global,ZF129981,0,DEC 16BIT,
Global,ZF129982,0,DEC 16BIT,
Global,ZF129983,0,DEC 16BIT,
Global,ZF129984,0,DEC 16BIT,
Global,ZF129985,0,DEC 16BIT,
Global,ZF129986,0,DEC 16BIT,
Global,ZF129987,0,DEC 16BIT,
Global,ZF129988,0,DEC 16BIT,
Global,ZF129989,0,DEC 16BIT,
Global,ZF129990,0,DEC 16BIT,
Global,ZF129991,0,DEC 16BIT,
Global,ZF129992,0,DEC 16BIT,
Global,ZF129993,0,DEC 16BIT,
Global,ZF129994,0,DEC 16BIT,
Global,ZF129995,0,DEC 16BIT,
Global,ZF129996,0,DEC 16BIT,
Global,ZF129997,0,DEC 16BIT,
Global,ZF129998,0,DEC 16BIT,
Global,ZF129999,0,DEC 16BIT,
Global,ZF130000,0,DEC 16BIT,
Global,ZF130001,0,DEC 16BIT,
Global,ZF130002,0,DEC 16BIT,
Global,ZF130003,0,DEC 16BIT,
Global,ZF130004,0,DEC 16BIT,
Global,ZF130005,0,DEC 16BIT,
Global,ZF130006,0,DEC 16BIT,
Global,ZF130007,0,DEC 16BIT,
Global,ZF130008,0,DEC 16BIT,
Global,ZF130009,0,DEC 16BIT,
Global,ZF130010,0,DEC 16BIT,
Global,ZF130011,0,DEC 16BIT,
Global,ZF130012,0,DEC 16BIT,
Global,ZF130013,0,DEC 16BIT,
Global,ZF130014,0,DEC 16BIT,
Global,ZF130015,0,DEC 16BIT,
Global,ZF130016,0,DEC 16BIT,
Global,ZF130017,0,DEC 16BIT,
Global,ZF130018,0,DEC 16BIT,
Global,ZF130019,0,DEC 16BIT,
Global,ZF130020,0,DEC 16BIT,
Global,ZF130021,0,DEC 16BIT,
Global,ZF130022,0,DEC 16BIT,
Global,ZF130023,0,DEC 16BIT,
Global,ZF130024,0,DEC 16BIT,
Global,ZF130025,0,DEC 16BIT,
Global,ZF130026,0,DEC 16BIT,
Global,ZF130027,0,DEC 16BIT,
Global,ZF130028,0,DEC 16BIT,
Global,ZF130029,0,DEC 16BIT,
Global,ZF130030,0,DEC 16BIT,
Global,ZF130031,0,DEC 16BIT,
Global,ZF130032,0,DEC 16BIT,
Global,ZF130033,0,DEC 16BIT,
Global,ZF130034,0,DEC 16BIT,
Global,ZF130035,0,DEC 16BIT,
Global,ZF130036,0,DEC 16BIT,
Global,ZF130037,0,DEC 16BIT,
Global,ZF130038,0,DEC 16BIT,
Global,ZF130039,0,DEC 16BIT,
Global,ZF130040,0,DEC 16BIT,
Global,ZF130041,0,DEC 16BIT,
Global,ZF130042,0,DEC 16BIT,
Global,ZF130043,0,DEC 16BIT,
Global,ZF130044,0,DEC 16BIT,
Global,ZF130045,0,DEC 16BIT,
Global,ZF130046,0,DEC 16BIT,
Global,ZF130047,0,DEC 16BIT,
Global,ZF130048,0,DEC 16BIT,
Global,ZF130049,0,DEC 16BIT,
Global,ZF130050,0,DEC 16BIT,
Global,ZF130051,0,DEC 16BIT,
Global,ZF130052,0,DEC 16BIT,
Global,ZF130053,0,DEC 16BIT,
Global,ZF130054,0,DEC 16BIT,
Global,ZF130055,0,DEC 16BIT,
Global,ZF130056,0,DEC 16BIT,
Global,ZF130057,0,DEC 16BIT,
Global,ZF130058,0,DEC 16BIT,
Global,ZF130059,0,DEC 16BIT,
Global,ZF130060,0,DEC 16BIT,
Global,ZF130061,0,DEC 16BIT,
Global,ZF130062,0,DEC 16BIT,
Global,ZF130063,0,DEC 16BIT,
Global,ZF130064,0,DEC 16BIT,
Global,ZF130065,0,DEC 16BIT,
Global,ZF130066,0,DEC 16BIT,
Global,ZF130067,0,DEC 16BIT,
Global,ZF130068,0,DEC 16BIT,
Global,ZF130069,0,DEC 16BIT,
Global,ZF130070,0,DEC 16BIT,
Global,ZF130071,0,DEC 16BIT,
Global,ZF130072,0,DEC 16BIT,
Global,ZF130073,0,DEC 16BIT,
